date,time,planet1,planet2,aspect,aspect_abbrev,angle,planet1_lon,planet2_lon,description
2028.02.11,00:00,Neptune,Pluto,Sextile,Sext,59.2200,6.0564,306.8364,Neptune-Pluto Sext
2028.02.12,00:00,Neptune,Pluto,Sextile,Sext,59.2216,6.0625,306.8409,Neptune-Pluto Sext
2028.02.13,00:00,Neptune,Pluto,Sextile,Sext,59.2232,6.0686,306.8454,Neptune-Pluto Sext
2028.02.14,00:00,Neptune,Pluto,Sextile,Sext,59.2248,6.0747,306.8499,Neptune-Pluto Sext
2028.02.15,00:00,Neptune,Pluto,Sextile,Sext,59.2264,6.0808,306.8544,Neptune-Pluto Sext
2028.02.16,00:00,Neptune,Pluto,Sextile,Sext,59.2280,6.0869,306.8589,Neptune-Pluto Sext
2028.02.17,00:00,Neptune,Pluto,Sextile,Sext,59.2296,6.0930,306.8634,Neptune-Pluto Sext
2028.02.18,00:00,Neptune,Pluto,Sextile,Sext,59.2312,6.0991,306.8679,Neptune-Pluto Sext
2028.02.19,00:00,Neptune,Pluto,Sextile,Sext,59.2328,6.1052,306.8724,Neptune-Pluto Sext
2028.02.20,00:00,Neptune,Pluto,Sextile,Sext,59.2344,6.1113,306.8769,Neptune-Pluto Sext
2028.02.21,00:00,Neptune,Pluto,Sextile,Sext,59.2360,6.1174,306.8814,Neptune-Pluto Sext
2028.02.22,00:00,Neptune,Pluto,Sextile,Sext,59.2376,6.1235,306.8859,Neptune-Pluto Sext
2028.02.23,00:00,Neptune,Pluto,Sextile,Sext,59.2391,6.1295,306.8904,Neptune-Pluto Sext
2028.02.24,00:00,Neptune,Pluto,Sextile,Sext,59.2407,6.1356,306.8949,Neptune-Pluto Sext
2028.02.25,00:00,Neptune,Pluto,Sextile,Sext,59.2423,6.1417,306.8994,Neptune-Pluto Sext
2028.02.26,00:00,Neptune,Pluto,Sextile,Sext,59.2439,6.1478,306.9039,Neptune-Pluto Sext
2028.02.27,00:00,Neptune,Pluto,Sextile,Sext,59.2455,6.1539,306.9084,Neptune-Pluto Sext
2028.02.28,00:00,Neptune,Pluto,Sextile,Sext,59.2471,6.1600,306.9129,Neptune-Pluto Sext
2028.02.29,00:00,Neptune,Pluto,Sextile,Sext,59.2487,6.1661,306.9174,Neptune-Pluto Sext
2028.03.01,00:00,Neptune,Pluto,Sextile,Sext,59.2503,6.1722,306.9219,Neptune-Pluto Sext
2028.03.02,00:00,Neptune,Pluto,Sextile,Sext,59.2519,6.1783,306.9264,Neptune-Pluto Sext
2028.03.03,00:00,Neptune,Pluto,Sextile,Sext,59.2535,6.1844,306.9309,Neptune-Pluto Sext
2028.03.04,00:00,Neptune,Pluto,Sextile,Sext,59.2551,6.1905,306.9354,Neptune-Pluto Sext
2028.03.05,00:00,Neptune,Pluto,Sextile,Sext,59.2567,6.1966,306.9398,Neptune-Pluto Sext
2028.03.06,00:00,Neptune,Pluto,Sextile,Sext,59.2583,6.2027,306.9444,Neptune-Pluto Sext
2028.03.07,00:00,Neptune,Pluto,Sextile,Sext,59.2599,6.2087,306.9488,Neptune-Pluto Sext
2028.03.08,00:00,Neptune,Pluto,Sextile,Sext,59.2615,6.2148,306.9533,Neptune-Pluto Sext
2028.03.09,00:00,Neptune,Pluto,Sextile,Sext,59.2631,6.2209,306.9578,Neptune-Pluto Sext
2028.03.10,00:00,Neptune,Pluto,Sextile,Sext,59.2647,6.2270,306.9623,Neptune-Pluto Sext
2028.03.11,00:00,Neptune,Pluto,Sextile,Sext,59.2663,6.2331,306.9668,Neptune-Pluto Sext
2028.03.12,00:00,Neptune,Pluto,Sextile,Sext,59.2679,6.2392,306.9713,Neptune-Pluto Sext
2028.03.13,00:00,Neptune,Pluto,Sextile,Sext,59.2695,6.2453,306.9758,Neptune-Pluto Sext
2028.03.14,00:00,Neptune,Pluto,Sextile,Sext,59.2711,6.2514,306.9803,Neptune-Pluto Sext
2028.03.15,00:00,Neptune,Pluto,Sextile,Sext,59.2727,6.2575,306.9848,Neptune-Pluto Sext
2028.03.16,00:00,Neptune,Pluto,Sextile,Sext,59.2743,6.2636,306.9893,Neptune-Pluto Sext
2028.03.17,00:00,Neptune,Pluto,Sextile,Sext,59.2759,6.2697,306.9938,Neptune-Pluto Sext
2028.03.18,00:00,Neptune,Pluto,Sextile,Sext,59.2775,6.2758,306.9983,Neptune-Pluto Sext
2028.03.19,00:00,Neptune,Pluto,Sextile,Sext,59.2791,6.2818,307.0028,Neptune-Pluto Sext
2028.03.20,00:00,Neptune,Pluto,Sextile,Sext,59.2807,6.2879,307.0072,Neptune-Pluto Sext
2028.03.21,00:00,Neptune,Pluto,Sextile,Sext,59.2823,6.2940,307.0118,Neptune-Pluto Sext
2028.03.22,00:00,Neptune,Pluto,Sextile,Sext,59.2839,6.3001,307.0162,Neptune-Pluto Sext
2028.03.23,00:00,Neptune,Pluto,Sextile,Sext,59.2855,6.3062,307.0207,Neptune-Pluto Sext
2028.03.24,00:00,Neptune,Pluto,Sextile,Sext,59.2871,6.3123,307.0252,Neptune-Pluto Sext
2028.03.25,00:00,Neptune,Pluto,Sextile,Sext,59.2887,6.3184,307.0297,Neptune-Pluto Sext
2028.03.26,00:00,Neptune,Pluto,Sextile,Sext,59.2903,6.3245,307.0342,Neptune-Pluto Sext
2028.03.27,00:00,Neptune,Pluto,Sextile,Sext,59.2919,6.3306,307.0387,Neptune-Pluto Sext
2028.03.28,00:00,Neptune,Pluto,Sextile,Sext,59.2935,6.3367,307.0432,Neptune-Pluto Sext
2028.03.29,00:00,Neptune,Pluto,Sextile,Sext,59.2951,6.3428,307.0477,Neptune-Pluto Sext
2028.03.30,00:00,Neptune,Pluto,Sextile,Sext,59.2967,6.3489,307.0522,Neptune-Pluto Sext
2028.03.31,00:00,Neptune,Pluto,Sextile,Sext,59.2983,6.3550,307.0567,Neptune-Pluto Sext
2028.04.01,00:00,Neptune,Pluto,Sextile,Sext,59.2999,6.3610,307.0612,Neptune-Pluto Sext
2028.04.02,00:00,Neptune,Pluto,Sextile,Sext,59.3015,6.3671,307.0657,Neptune-Pluto Sext
2028.04.03,00:00,Neptune,Pluto,Sextile,Sext,59.3031,6.3732,307.0701,Neptune-Pluto Sext
2028.04.04,00:00,Neptune,Pluto,Sextile,Sext,59.3047,6.3793,307.0746,Neptune-Pluto Sext
2028.04.05,00:00,Neptune,Pluto,Sextile,Sext,59.3063,6.3854,307.0791,Neptune-Pluto Sext
2028.04.06,00:00,Neptune,Pluto,Sextile,Sext,59.3079,6.3915,307.0836,Neptune-Pluto Sext
2028.04.07,00:00,Neptune,Pluto,Sextile,Sext,59.3095,6.3976,307.0881,Neptune-Pluto Sext
2028.04.08,00:00,Neptune,Pluto,Sextile,Sext,59.3111,6.4037,307.0926,Neptune-Pluto Sext
2028.04.09,00:00,Neptune,Pluto,Sextile,Sext,59.3127,6.4098,307.0971,Neptune-Pluto Sext
2028.04.10,00:00,Neptune,Pluto,Sextile,Sext,59.3143,6.4159,307.1016,Neptune-Pluto Sext
2028.04.11,00:00,Neptune,Pluto,Sextile,Sext,59.3159,6.4220,307.1061,Neptune-Pluto Sext
2028.04.12,00:00,Neptune,Pluto,Sextile,Sext,59.3175,6.4281,307.1105,Neptune-Pluto Sext
2028.04.13,00:00,Neptune,Pluto,Sextile,Sext,59.3191,6.4342,307.1151,Neptune-Pluto Sext
2028.04.14,00:00,Neptune,Pluto,Sextile,Sext,59.3207,6.4402,307.1195,Neptune-Pluto Sext
2028.04.15,00:00,Neptune,Pluto,Sextile,Sext,59.3223,6.4463,307.1240,Neptune-Pluto Sext
2028.04.16,00:00,Neptune,Pluto,Sextile,Sext,59.3239,6.4524,307.1285,Neptune-Pluto Sext
2028.04.17,00:00,Neptune,Pluto,Sextile,Sext,59.3255,6.4585,307.1330,Neptune-Pluto Sext
2028.04.18,00:00,Neptune,Pluto,Sextile,Sext,59.3271,6.4646,307.1375,Neptune-Pluto Sext
2028.04.19,00:00,Neptune,Pluto,Sextile,Sext,59.3287,6.4707,307.1420,Neptune-Pluto Sext
2028.04.20,00:00,Neptune,Pluto,Sextile,Sext,59.3303,6.4768,307.1465,Neptune-Pluto Sext
2028.04.21,00:00,Neptune,Pluto,Sextile,Sext,59.3319,6.4829,307.1510,Neptune-Pluto Sext
2028.04.22,00:00,Neptune,Pluto,Sextile,Sext,59.3335,6.4890,307.1554,Neptune-Pluto Sext
2028.04.23,00:00,Neptune,Pluto,Sextile,Sext,59.3351,6.4951,307.1599,Neptune-Pluto Sext
2028.04.24,00:00,Neptune,Pluto,Sextile,Sext,59.3367,6.5012,307.1644,Neptune-Pluto Sext
2028.04.25,00:00,Neptune,Pluto,Sextile,Sext,59.3384,6.5073,307.1689,Neptune-Pluto Sext
2028.04.26,00:00,Neptune,Pluto,Sextile,Sext,59.3399,6.5134,307.1734,Neptune-Pluto Sext
2028.04.27,00:00,Neptune,Pluto,Sextile,Sext,59.3415,6.5194,307.1779,Neptune-Pluto Sext
2028.04.28,00:00,Neptune,Pluto,Sextile,Sext,59.3432,6.5255,307.1824,Neptune-Pluto Sext
2028.04.29,00:00,Neptune,Pluto,Sextile,Sext,59.3448,6.5316,307.1869,Neptune-Pluto Sext
2028.04.30,00:00,Neptune,Pluto,Sextile,Sext,59.3464,6.5377,307.1914,Neptune-Pluto Sext
2028.05.01,00:00,Neptune,Pluto,Sextile,Sext,59.3480,6.5438,307.1958,Neptune-Pluto Sext
2028.05.02,00:00,Neptune,Pluto,Sextile,Sext,59.3496,6.5499,307.2003,Neptune-Pluto Sext
2028.05.03,00:00,Neptune,Pluto,Sextile,Sext,59.3512,6.5560,307.2048,Neptune-Pluto Sext
2028.05.04,00:00,Neptune,Pluto,Sextile,Sext,59.3528,6.5621,307.2093,Neptune-Pluto Sext
2028.05.05,00:00,Neptune,Pluto,Sextile,Sext,59.3544,6.5682,307.2138,Neptune-Pluto Sext
2028.05.06,00:00,Neptune,Pluto,Sextile,Sext,59.3560,6.5743,307.2183,Neptune-Pluto Sext
2028.05.07,00:00,Neptune,Pluto,Sextile,Sext,59.3576,6.5804,307.2228,Neptune-Pluto Sext
2028.05.08,00:00,Neptune,Pluto,Sextile,Sext,59.3592,6.5865,307.2272,Neptune-Pluto Sext
2028.05.09,00:00,Neptune,Pluto,Sextile,Sext,59.3608,6.5926,307.2317,Neptune-Pluto Sext
2028.05.10,00:00,Neptune,Pluto,Sextile,Sext,59.3624,6.5986,307.2362,Neptune-Pluto Sext
2028.05.11,00:00,Neptune,Pluto,Sextile,Sext,59.3640,6.6047,307.2407,Neptune-Pluto Sext
2028.05.12,00:00,Neptune,Pluto,Sextile,Sext,59.3656,6.6108,307.2452,Neptune-Pluto Sext
2028.05.13,00:00,Neptune,Pluto,Sextile,Sext,59.3673,6.6169,307.2497,Neptune-Pluto Sext
2028.05.14,00:00,Neptune,Pluto,Sextile,Sext,59.3689,6.6230,307.2541,Neptune-Pluto Sext
2028.05.15,00:00,Neptune,Pluto,Sextile,Sext,59.3705,6.6291,307.2586,Neptune-Pluto Sext
2028.05.16,00:00,Neptune,Pluto,Sextile,Sext,59.3721,6.6352,307.2631,Neptune-Pluto Sext
2028.05.17,00:00,Neptune,Pluto,Sextile,Sext,59.3737,6.6413,307.2676,Neptune-Pluto Sext
2028.05.18,00:00,Neptune,Pluto,Sextile,Sext,59.3753,6.6474,307.2721,Neptune-Pluto Sext
2028.05.19,00:00,Neptune,Pluto,Sextile,Sext,59.3769,6.6535,307.2766,Neptune-Pluto Sext
2028.05.20,00:00,Neptune,Pluto,Sextile,Sext,59.3785,6.6596,307.2811,Neptune-Pluto Sext
2028.05.21,00:00,Neptune,Pluto,Sextile,Sext,59.3801,6.6657,307.2855,Neptune-Pluto Sext
2028.05.22,00:00,Neptune,Pluto,Sextile,Sext,59.3817,6.6718,307.2900,Neptune-Pluto Sext
2028.05.23,00:00,Neptune,Pluto,Sextile,Sext,59.3833,6.6778,307.2945,Neptune-Pluto Sext
2028.05.24,00:00,Neptune,Pluto,Sextile,Sext,59.3849,6.6839,307.2990,Neptune-Pluto Sext
2028.05.25,00:00,Neptune,Pluto,Sextile,Sext,59.3865,6.6900,307.3035,Neptune-Pluto Sext
2028.05.26,00:00,Neptune,Pluto,Sextile,Sext,59.3882,6.6961,307.3080,Neptune-Pluto Sext
2028.05.27,00:00,Neptune,Pluto,Sextile,Sext,59.3898,6.7022,307.3124,Neptune-Pluto Sext
2028.05.28,00:00,Neptune,Pluto,Sextile,Sext,59.3914,6.7083,307.3169,Neptune-Pluto Sext
2028.05.29,00:00,Neptune,Pluto,Sextile,Sext,59.3930,6.7144,307.3214,Neptune-Pluto Sext
2028.05.30,00:00,Neptune,Pluto,Sextile,Sext,59.3946,6.7205,307.3259,Neptune-Pluto Sext
2028.05.31,00:00,Neptune,Pluto,Sextile,Sext,59.3962,6.7266,307.3304,Neptune-Pluto Sext
2028.06.01,00:00,Neptune,Pluto,Sextile,Sext,59.3978,6.7327,307.3349,Neptune-Pluto Sext
2028.06.02,00:00,Neptune,Pluto,Sextile,Sext,59.3994,6.7388,307.3393,Neptune-Pluto Sext
2028.06.03,00:00,Neptune,Pluto,Sextile,Sext,59.4010,6.7449,307.3438,Neptune-Pluto Sext
2028.06.04,00:00,Neptune,Pluto,Sextile,Sext,59.4026,6.7510,307.3483,Neptune-Pluto Sext
2028.06.05,00:00,Neptune,Pluto,Sextile,Sext,59.4042,6.7570,307.3528,Neptune-Pluto Sext
2028.06.06,00:00,Neptune,Pluto,Sextile,Sext,59.4059,6.7631,307.3573,Neptune-Pluto Sext
2028.06.07,00:00,Neptune,Pluto,Sextile,Sext,59.4075,6.7692,307.3618,Neptune-Pluto Sext
2028.06.08,00:00,Neptune,Pluto,Sextile,Sext,59.4091,6.7753,307.3662,Neptune-Pluto Sext
2028.06.09,00:00,Neptune,Pluto,Sextile,Sext,59.4107,6.7814,307.3707,Neptune-Pluto Sext
2028.06.10,00:00,Neptune,Pluto,Sextile,Sext,59.4123,6.7875,307.3752,Neptune-Pluto Sext
2028.06.11,00:00,Neptune,Pluto,Sextile,Sext,59.4139,6.7936,307.3797,Neptune-Pluto Sext
2028.06.12,00:00,Neptune,Pluto,Sextile,Sext,59.4155,6.7997,307.3842,Neptune-Pluto Sext
2028.06.13,00:00,Neptune,Pluto,Sextile,Sext,59.4171,6.8058,307.3886,Neptune-Pluto Sext
2028.06.14,00:00,Neptune,Pluto,Sextile,Sext,59.4188,6.8119,307.3931,Neptune-Pluto Sext
2028.06.15,00:00,Neptune,Pluto,Sextile,Sext,59.4204,6.8180,307.3976,Neptune-Pluto Sext
2028.06.16,00:00,Neptune,Pluto,Sextile,Sext,59.4220,6.8241,307.4021,Neptune-Pluto Sext
2028.06.17,00:00,Neptune,Pluto,Sextile,Sext,59.4236,6.8302,307.4066,Neptune-Pluto Sext
2028.06.18,00:00,Neptune,Pluto,Sextile,Sext,59.4252,6.8363,307.4111,Neptune-Pluto Sext
2028.06.19,00:00,Neptune,Pluto,Sextile,Sext,59.4268,6.8423,307.4155,Neptune-Pluto Sext
2028.06.20,00:00,Neptune,Pluto,Sextile,Sext,59.4284,6.8484,307.4200,Neptune-Pluto Sext
2028.06.21,00:00,Neptune,Pluto,Sextile,Sext,59.4300,6.8545,307.4245,Neptune-Pluto Sext
2028.06.22,00:00,Neptune,Pluto,Sextile,Sext,59.4316,6.8606,307.4290,Neptune-Pluto Sext
2028.06.23,00:00,Neptune,Pluto,Sextile,Sext,59.4333,6.8667,307.4335,Neptune-Pluto Sext
2028.06.24,00:00,Neptune,Pluto,Sextile,Sext,59.4349,6.8728,307.4379,Neptune-Pluto Sext
2028.06.25,00:00,Neptune,Pluto,Sextile,Sext,59.4365,6.8789,307.4424,Neptune-Pluto Sext
2028.06.26,00:00,Neptune,Pluto,Sextile,Sext,59.4381,6.8850,307.4469,Neptune-Pluto Sext
2028.06.27,00:00,Neptune,Pluto,Sextile,Sext,59.4397,6.8911,307.4513,Neptune-Pluto Sext
2028.06.28,00:00,Neptune,Pluto,Sextile,Sext,59.4413,6.8972,307.4558,Neptune-Pluto Sext
2028.06.29,00:00,Neptune,Pluto,Sextile,Sext,59.4430,6.9033,307.4603,Neptune-Pluto Sext
2028.06.30,00:00,Neptune,Pluto,Sextile,Sext,59.4446,6.9094,307.4648,Neptune-Pluto Sext
2028.07.01,00:00,Neptune,Pluto,Sextile,Sext,59.4462,6.9155,307.4693,Neptune-Pluto Sext
2028.07.02,00:00,Neptune,Pluto,Sextile,Sext,59.4478,6.9215,307.4738,Neptune-Pluto Sext
2028.07.03,00:00,Neptune,Pluto,Sextile,Sext,59.4494,6.9276,307.4782,Neptune-Pluto Sext
2028.07.04,00:00,Neptune,Pluto,Sextile,Sext,59.4510,6.9337,307.4827,Neptune-Pluto Sext
2028.07.05,00:00,Neptune,Pluto,Sextile,Sext,59.4526,6.9398,307.4872,Neptune-Pluto Sext
2028.07.06,00:00,Neptune,Pluto,Sextile,Sext,59.4543,6.9459,307.4916,Neptune-Pluto Sext
2028.07.07,00:00,Neptune,Pluto,Sextile,Sext,59.4559,6.9520,307.4961,Neptune-Pluto Sext
2028.07.08,00:00,Neptune,Pluto,Sextile,Sext,59.4575,6.9581,307.5006,Neptune-Pluto Sext
2028.07.09,00:00,Neptune,Pluto,Sextile,Sext,59.4591,6.9642,307.5051,Neptune-Pluto Sext
2028.07.10,00:00,Neptune,Pluto,Sextile,Sext,59.4607,6.9703,307.5096,Neptune-Pluto Sext
2028.07.11,00:00,Neptune,Pluto,Sextile,Sext,59.4623,6.9764,307.5140,Neptune-Pluto Sext
2028.07.12,00:00,Neptune,Pluto,Sextile,Sext,59.4639,6.9825,307.5185,Neptune-Pluto Sext
2028.07.13,00:00,Neptune,Pluto,Sextile,Sext,59.4656,6.9886,307.5230,Neptune-Pluto Sext
2028.07.14,00:00,Neptune,Pluto,Sextile,Sext,59.4672,6.9947,307.5275,Neptune-Pluto Sext
2028.07.15,00:00,Neptune,Pluto,Sextile,Sext,59.4688,7.0008,307.5319,Neptune-Pluto Sext
2028.07.16,00:00,Neptune,Pluto,Sextile,Sext,59.4704,7.0068,307.5364,Neptune-Pluto Sext
2028.07.17,00:00,Neptune,Pluto,Sextile,Sext,59.4720,7.0129,307.5409,Neptune-Pluto Sext
2028.07.18,00:00,Neptune,Pluto,Sextile,Sext,59.4736,7.0190,307.5454,Neptune-Pluto Sext
2028.07.19,00:00,Neptune,Pluto,Sextile,Sext,59.4753,7.0251,307.5499,Neptune-Pluto Sext
2028.07.20,00:00,Neptune,Pluto,Sextile,Sext,59.4769,7.0312,307.5543,Neptune-Pluto Sext
2028.07.21,00:00,Neptune,Pluto,Sextile,Sext,59.4785,7.0373,307.5588,Neptune-Pluto Sext
2028.07.22,00:00,Neptune,Pluto,Sextile,Sext,59.4801,7.0434,307.5633,Neptune-Pluto Sext
2028.07.23,00:00,Neptune,Pluto,Sextile,Sext,59.4817,7.0495,307.5678,Neptune-Pluto Sext
2028.07.24,00:00,Neptune,Pluto,Sextile,Sext,59.4833,7.0556,307.5722,Neptune-Pluto Sext
2028.07.25,00:00,Neptune,Pluto,Sextile,Sext,59.4850,7.0617,307.5767,Neptune-Pluto Sext
2028.07.26,00:00,Neptune,Pluto,Sextile,Sext,59.4866,7.0678,307.5812,Neptune-Pluto Sext
2028.07.27,00:00,Neptune,Pluto,Sextile,Sext,59.4882,7.0739,307.5857,Neptune-Pluto Sext
2028.07.28,00:00,Neptune,Pluto,Sextile,Sext,59.4898,7.0800,307.5901,Neptune-Pluto Sext
2028.07.29,00:00,Neptune,Pluto,Sextile,Sext,59.4915,7.0861,307.5946,Neptune-Pluto Sext
2028.07.30,00:00,Neptune,Pluto,Sextile,Sext,59.4931,7.0922,307.5991,Neptune-Pluto Sext
2028.07.31,00:00,Neptune,Pluto,Sextile,Sext,59.4947,7.0982,307.6036,Neptune-Pluto Sext
2028.08.01,00:00,Neptune,Pluto,Sextile,Sext,59.4963,7.1043,307.6080,Neptune-Pluto Sext
2028.08.02,00:00,Neptune,Pluto,Sextile,Sext,59.4979,7.1104,307.6125,Neptune-Pluto Sext
2028.08.03,00:00,Neptune,Pluto,Sextile,Sext,59.4996,7.1165,307.6170,Neptune-Pluto Sext
2028.08.04,00:00,Neptune,Pluto,Sextile,Sext,59.5012,7.1226,307.6214,Neptune-Pluto Sext
2028.08.05,00:00,Neptune,Pluto,Sextile,Sext,59.5028,7.1287,307.6259,Neptune-Pluto Sext
2028.08.06,00:00,Neptune,Pluto,Sextile,Sext,59.5044,7.1348,307.6304,Neptune-Pluto Sext
2028.08.07,00:00,Neptune,Pluto,Sextile,Sext,59.5060,7.1409,307.6349,Neptune-Pluto Sext
2028.08.08,00:00,Neptune,Pluto,Sextile,Sext,59.5076,7.1470,307.6393,Neptune-Pluto Sext
2028.08.09,00:00,Neptune,Pluto,Sextile,Sext,59.5093,7.1531,307.6438,Neptune-Pluto Sext
2028.08.10,00:00,Neptune,Pluto,Sextile,Sext,59.5109,7.1592,307.6483,Neptune-Pluto Sext
2028.08.11,00:00,Neptune,Pluto,Sextile,Sext,59.5125,7.1653,307.6528,Neptune-Pluto Sext
2028.08.12,00:00,Neptune,Pluto,Sextile,Sext,59.5141,7.1714,307.6572,Neptune-Pluto Sext
2028.08.13,00:00,Neptune,Pluto,Sextile,Sext,59.5158,7.1775,307.6617,Neptune-Pluto Sext
2028.08.14,00:00,Neptune,Pluto,Sextile,Sext,59.5174,7.1835,307.6662,Neptune-Pluto Sext
2028.08.15,00:00,Neptune,Pluto,Sextile,Sext,59.5190,7.1896,307.6707,Neptune-Pluto Sext
2028.08.16,00:00,Neptune,Pluto,Sextile,Sext,59.5206,7.1957,307.6751,Neptune-Pluto Sext
2028.08.17,00:00,Neptune,Pluto,Sextile,Sext,59.5222,7.2018,307.6796,Neptune-Pluto Sext
2028.08.18,00:00,Neptune,Pluto,Sextile,Sext,59.5239,7.2079,307.6841,Neptune-Pluto Sext
2028.08.19,00:00,Neptune,Pluto,Sextile,Sext,59.5255,7.2140,307.6885,Neptune-Pluto Sext
2028.08.20,00:00,Neptune,Pluto,Sextile,Sext,59.5271,7.2201,307.6930,Neptune-Pluto Sext
2028.08.21,00:00,Neptune,Pluto,Sextile,Sext,59.5287,7.2262,307.6975,Neptune-Pluto Sext
2028.08.22,00:00,Neptune,Pluto,Sextile,Sext,59.5304,7.2323,307.7019,Neptune-Pluto Sext
2028.08.23,00:00,Neptune,Pluto,Sextile,Sext,59.5320,7.2384,307.7064,Neptune-Pluto Sext
2028.08.24,00:00,Neptune,Pluto,Sextile,Sext,59.5336,7.2445,307.7109,Neptune-Pluto Sext
2028.08.25,00:00,Neptune,Pluto,Sextile,Sext,59.5352,7.2506,307.7153,Neptune-Pluto Sext
2028.08.26,00:00,Neptune,Pluto,Sextile,Sext,59.5368,7.2567,307.7198,Neptune-Pluto Sext
2028.08.27,00:00,Neptune,Pluto,Sextile,Sext,59.5385,7.2628,307.7243,Neptune-Pluto Sext
2028.08.28,00:00,Neptune,Pluto,Sextile,Sext,59.5401,7.2689,307.7288,Neptune-Pluto Sext
2028.08.29,00:00,Neptune,Pluto,Sextile,Sext,59.5417,7.2749,307.7332,Neptune-Pluto Sext
2028.08.30,00:00,Neptune,Pluto,Sextile,Sext,59.5433,7.2810,307.7377,Neptune-Pluto Sext
2028.08.31,00:00,Neptune,Pluto,Sextile,Sext,59.5450,7.2871,307.7422,Neptune-Pluto Sext
2028.09.01,00:00,Neptune,Pluto,Sextile,Sext,59.5466,7.2932,307.7466,Neptune-Pluto Sext
2028.09.02,00:00,Neptune,Pluto,Sextile,Sext,59.5482,7.2993,307.7511,Neptune-Pluto Sext
2028.09.03,00:00,Neptune,Pluto,Sextile,Sext,59.5498,7.3054,307.7556,Neptune-Pluto Sext
2028.09.04,00:00,Neptune,Pluto,Sextile,Sext,59.5515,7.3115,307.7600,Neptune-Pluto Sext
2028.09.05,00:00,Neptune,Pluto,Sextile,Sext,59.5531,7.3176,307.7645,Neptune-Pluto Sext
2028.09.06,00:00,Neptune,Pluto,Sextile,Sext,59.5547,7.3237,307.7690,Neptune-Pluto Sext
2028.09.07,00:00,Neptune,Pluto,Sextile,Sext,59.5563,7.3298,307.7735,Neptune-Pluto Sext
2028.09.08,00:00,Neptune,Pluto,Sextile,Sext,59.5580,7.3359,307.7779,Neptune-Pluto Sext
2028.09.09,00:00,Neptune,Pluto,Sextile,Sext,59.5596,7.3420,307.7824,Neptune-Pluto Sext
2028.09.10,00:00,Neptune,Pluto,Sextile,Sext,59.5612,7.3481,307.7868,Neptune-Pluto Sext
2028.09.11,00:00,Jupiter,Neptune,Opposition,Opp,179.0625,186.4166,7.3542,Jupiter-Neptune Opp
2028.09.11,00:00,Neptune,Pluto,Sextile,Sext,59.5628,7.3542,307.7913,Neptune-Pluto Sext
2028.09.12,00:00,Jupiter,Neptune,Opposition,Opp,179.1320,186.4923,7.3603,Jupiter-Neptune Opp
2028.09.12,00:00,Neptune,Pluto,Sextile,Sext,59.5645,7.3603,307.7958,Neptune-Pluto Sext
2028.09.13,00:00,Jupiter,Neptune,Opposition,Opp,179.2016,186.5679,7.3663,Jupiter-Neptune Opp
2028.09.13,00:00,Neptune,Pluto,Sextile,Sext,59.5661,7.3663,307.8003,Neptune-Pluto Sext
2028.09.14,00:00,Jupiter,Neptune,Opposition,Opp,179.2712,186.6436,7.3724,Jupiter-Neptune Opp
2028.09.14,00:00,Neptune,Pluto,Sextile,Sext,59.5677,7.3724,307.8047,Neptune-Pluto Sext
2028.09.15,00:00,Jupiter,Neptune,Opposition,Opp,179.3407,186.7193,7.3785,Jupiter-Neptune Opp
2028.09.15,00:00,Neptune,Pluto,Sextile,Sext,59.5693,7.3785,307.8092,Neptune-Pluto Sext
2028.09.16,00:00,Jupiter,Neptune,Opposition,Opp,179.4103,186.7949,7.3846,Jupiter-Neptune Opp
2028.09.16,00:00,Neptune,Pluto,Sextile,Sext,59.5710,7.3846,307.8136,Neptune-Pluto Sext
2028.09.17,00:00,Jupiter,Neptune,Opposition,Opp,179.4799,186.8706,7.3907,Jupiter-Neptune Opp
2028.09.17,00:00,Jupiter,Pluto,Trine,Trine,120.9476,186.8706,307.8181,Jupiter-Pluto Trine
2028.09.17,00:00,Neptune,Pluto,Sextile,Sext,59.5726,7.3907,307.8181,Neptune-Pluto Sext
2028.09.18,00:00,Jupiter,Neptune,Opposition,Opp,179.5494,186.9462,7.3968,Jupiter-Neptune Opp
2028.09.18,00:00,Jupiter,Pluto,Trine,Trine,120.8763,186.9462,307.8226,Jupiter-Pluto Trine
2028.09.18,00:00,Neptune,Pluto,Sextile,Sext,59.5742,7.3968,307.8226,Neptune-Pluto Sext
2028.09.19,00:00,Jupiter,Neptune,Opposition,Opp,179.6190,187.0219,7.4029,Jupiter-Neptune Opp
2028.09.19,00:00,Jupiter,Pluto,Trine,Trine,120.8052,187.0219,307.8271,Jupiter-Pluto Trine
2028.09.19,00:00,Neptune,Pluto,Sextile,Sext,59.5758,7.4029,307.8271,Neptune-Pluto Sext
2028.09.20,00:00,Jupiter,Neptune,Opposition,Opp,179.6885,187.0975,7.4090,Jupiter-Neptune Opp
2028.09.20,00:00,Jupiter,Pluto,Trine,Trine,120.7340,187.0975,307.8315,Jupiter-Pluto Trine
2028.09.20,00:00,Neptune,Pluto,Sextile,Sext,59.5775,7.4090,307.8315,Neptune-Pluto Sext
2028.09.21,00:00,Jupiter,Neptune,Opposition,Opp,179.7581,187.1732,7.4151,Jupiter-Neptune Opp
2028.09.21,00:00,Jupiter,Pluto,Trine,Trine,120.6628,187.1732,307.8360,Jupiter-Pluto Trine
2028.09.21,00:00,Neptune,Pluto,Sextile,Sext,59.5791,7.4151,307.8360,Neptune-Pluto Sext
