Symbol,Bid,Ask,Spread,Digits,Point,TickSize,TickValue,BaseCurrency,ProfitCurrency,Description,SpreadType,Selected,Visible,SessionHigh,SessionLow,Volume,Time,GannCategory,Price360Range,DegreePerPoint
.QS.US,12.62,12.63,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,Quantumscape Corp - class A CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.R.US,177.03,177.2,0.1699999999999875,2,0.01,0.01,1.0,USD,USD,Ryder System Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RACE.N,515.62,516.23,0.6100000000000136,2,0.01,0.01,1.0,USD,USD,Ferrari,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RBLX.US,118.12,118.15,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Roblox Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RCKT.US,3.81,3.82,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,Rocket Pharmaceuticals Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.RCL.US,349.24,349.45,0.20999999999997954,2,0.01,0.01,1.0,USD,USD,Royal Caribbean Cruises Ltd,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RDN.US,33.77,33.78,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Radian Group Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.REG.US,71.53,71.55,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Regency Centers Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.REGN.US,564.43,564.93,0.5,2,0.01,0.01,1.0,USD,USD,Regeneron Pharmaceuticals CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RGA.US,193.79,193.85,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Reinsurance Group of America I CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RGEN.US,121.69,121.83,0.14000000000000057,2,0.01,0.01,1.0,USD,USD,Repligen Corporation CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RGNX.US,9.13,9.14,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,Regenxbio Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.RH.US,212.71,213.06,0.3499999999999943,2,0.01,0.01,1.0,USD,USD,RH CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RHI.US,39.83,39.86,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Robert Half International Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.RHP.US,98.77,98.83,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Ryman Hospitality Properties Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.RIO.US,63.81,63.84,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Rio Tinto PLC CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.RIVN.US,13.82,13.83,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,Rivian Automotive Inc - class A CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.RJF.US,166.69,166.8,0.11000000000001364,2,0.01,0.01,1.0,USD,USD,Raymond James Financial Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RL.US,295.33,295.54,0.21000000000003638,2,0.01,0.01,1.0,USD,USD,Polo Ralph Lauren Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RMBS.US,64.2,64.2299,0.029899999999997817,4,0.0001,0.0001,0.009999999999999998,USD,USD,Rambus Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.RMD.US,273.41,273.5,0.08999999999997499,2,0.01,0.01,1.0,USD,USD,ResMed Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RNR.US,238.87,239.01,0.13999999999998636,2,0.01,0.01,1.0,USD,USD,RenaissanceRe Holdings Ltd CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.ROK.US,357.0,357.23,0.2300000000000182,2,0.01,0.01,1.0,USD,USD,Rockwell Automation Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.ROKU.US,89.93,90.14,0.20999999999999375,2,0.01,0.01,1.0,USD,USD,Roku Inc - class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.ROP.US,560.18,560.56,0.37999999999999545,2,0.01,0.01,1.0,USD,USD,Roper Technologies Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.ROST.US,136.41,136.44,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Ross Stores Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RPM.US,122.5,122.55,0.04999999999999716,2,0.01,0.01,1.0,USD,USD,RPM International Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RPRX.US,36.59,36.6,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Royalty Pharma CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.RRR.US,52.77,52.83,0.05999999999999517,2,0.01,0.01,1.0,USD,USD,Red Rock Resorts Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.RS.US,301.28,301.33,0.05000000000001137,2,0.01,0.01,1.0,USD,USD,Reliance Steel & Aluminum Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RSG.US,245.02,245.13,0.10999999999998522,2,0.01,0.01,1.0,USD,USD,Republic Services Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RTX.US,155.25,155.26,0.009999999999990905,2,0.01,0.01,1.0,USD,USD,Raytheon Technologies Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RUN.US,11.16,11.19,0.02999999999999936,2,0.01,0.01,1.0,USD,USD,Sunrun Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.RVTY.US,101.98,102.02,0.03999999999999204,2,0.01,0.01,1.0,USD,USD,Revvity Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RY.US,132.0,132.02,0.020000000000010232,2,0.01,0.01,1.0,USD,USD,Royal Bank of Canada CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.RYAAY.US,62.62,62.64,0.020000000000003126,2,0.01,0.01,1.0,USD,USD,Ryanair Holdings PLC,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SAM.US,201.82,202.0,0.18000000000000682,2,0.01,0.01,1.0,USD,USD,Boston Beer Co Inc/The CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SATS.US,29.78,29.85,0.07000000000000028,2,0.01,0.01,1.0,USD,USD,EchoStar Corp - class A CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SBAC.US,234.98,235.12,0.14000000000001478,2,0.01,0.01,1.0,USD,USD,SBA Communications Corp CFD - class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SBLK.US,19.02,19.0302,0.010200000000001097,4,0.0001,0.0001,0.009999999999999998,USD,USD,Star Bulk Carriers Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SBUX.OQ,93.69,93.7,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Starbucks Corporation,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SCCO.US,99.48,99.5,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Southern Copper Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SCHW.N,96.41,96.54,0.13000000000000966,2,0.01,0.01,1.0,USD,USD,Charles Schwab Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SCI.US,76.21,76.22,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Service Corp International/US CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SEE.US,31.01,31.03,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,Sealed Air Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SEIC.US,89.75,89.78,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,SEI Investments Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SF.US,110.96,111.02,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Stifel Financial Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SFM.US,164.44,164.5,0.060000000000002274,2,0.01,0.01,1.0,USD,USD,Sprouts Farmers Market Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SGH.US,18.1,18.12,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,Smart Global Holdings Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.05.21 22:59,MEDIUM,36.0,10.0
.SHAK.US,133.61,133.72,0.10999999999998522,2,0.01,0.01,1.0,USD,USD,Shake Shack Inc - class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SHOP.N,121.92,122.1,0.1799999999999926,2,0.01,0.01,1.0,USD,USD,Shopify Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SHW.US,340.12,340.25,0.12999999999999545,2,0.01,0.01,1.0,USD,USD,Sherwin-Williams Co/The CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SIG.US,83.93,84.03,0.09999999999999432,2,0.01,0.01,1.0,USD,USD,Signet Jewelers Ltd CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SIGA.US,7.06,7.07,0.010000000000000675,2,0.01,0.01,1.0,USD,USD,SIGA Technologies Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.SIMO.US,74.44,74.54,0.10000000000000853,2,0.01,0.01,1.0,USD,USD,Silicon Motion Technology Corp - ADR - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SITE.US,131.19,131.32,0.12999999999999545,2,0.01,0.01,1.0,USD,USD,SiteOne Landscape Supply Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SJM.US,108.66,108.68,0.020000000000010232,2,0.01,0.01,1.0,USD,USD,JM Smucker Co/The CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SKLZ.US,8.1,8.15,0.05000000000000071,2,0.01,0.01,1.0,USD,USD,Skillz Inc - class A CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.SKT.US,31.52,31.54,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,Tanger Factory Outlet Centers CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SKX.US,63.13,63.14,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Skechers USA Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SLB.N,35.25,35.26,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Schlumberger N.V. Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SLP.US,13.11,13.1198,0.009800000000000253,4,0.0001,0.0001,0.009999999999999998,USD,USD,Simulations Plus Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SM.US,27.77,27.78,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,SM Energy Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SMCI.US,52.5,52.51,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Super Micro Computer Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SMG.US,68.35,68.39,0.04000000000000625,2,0.01,0.01,1.0,USD,USD,SCOTTS MIRACLE-GRO CO CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SNA.US,330.23,330.34,0.1099999999999568,2,0.01,0.01,1.0,USD,USD,Snap-on Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SNAP.N,9.72,9.73,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,Snap Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,SMALL,3.6,100.0
.SNOW.US,214.94,215.02,0.0800000000000125,2,0.01,0.01,1.0,USD,USD,Snowflake Inc - class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SNPS.US,609.48,609.79,0.30999999999994543,2,0.01,0.01,1.0,USD,USD,Synopsys Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SNV.US,56.7,56.72,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Synovus Financial Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SO.US,95.0,95.01,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Southern Co/The CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SON.US,48.58,48.6,0.020000000000003126,2,0.01,0.01,1.0,USD,USD,Sonoco Products Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SONY.US,25.3699,25.38,0.010099999999997777,4,0.0001,0.0001,0.009999999999999998,USD,USD,Sony Group Corp - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SPG.US,164.98,165.02,0.040000000000020464,2,0.01,0.01,1.0,USD,USD,Simon Property Group Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SPGI.US,530.88,531.06,0.17999999999994998,2,0.01,0.01,1.0,USD,USD,S&P Global Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SPOT.US,680.8,681.7,0.900000000000091,2,0.01,0.01,1.0,USD,USD,Spotify Technology SA CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SPR.US,40.96,40.97,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Spirit AeroSystems Holdings Inc CFD - class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SQ.N,79.6,79.85,0.25,2,0.01,0.01,1.0,USD,USD,Square Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SQM.US,41.39,41.41,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Sociedad Quimica y Minera de Chile S.A. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SRCL.US,61.97,61.99,0.020000000000003126,2,0.01,0.01,1.0,USD,USD,Stericycle Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.04.30 20:53,MEDIUM,36.0,10.0
.SRE.US,80.45,80.47,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Sempra Energy CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SRPT.US,12.86,12.87,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,Sarepta Therapeutics Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SRRK.US,39.1,39.16,0.05999999999999517,2,0.01,0.01,1.0,USD,USD,Scholar Rock Holding Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SSNC.US,85.79,85.87,0.0799999999999983,2,0.01,0.01,1.0,USD,USD,SS&C Technologies Holdings Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SSYS.US,10.98,11.01,0.02999999999999936,2,0.01,0.01,1.0,USD,USD,Stratasys Ltd CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.STAA.US,19.58,19.59,0.010000000000001563,2,0.01,0.01,1.0,USD,USD,STAAR Surgical Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.STAG.US,35.54,35.56,0.020000000000003126,2,0.01,0.01,1.0,USD,USD,Stag Industrial Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.STLD.US,126.81,126.83,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Steel Dynamics Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.STM.US,26.71,26.73,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,STMicroelectronics NV - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.STNE.US,13.33,13.36,0.02999999999999936,2,0.01,0.01,1.0,USD,USD,StoneCO Ltd,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.STT.US,110.94,110.98,0.04000000000000625,2,0.01,0.01,1.0,USD,USD,State Street Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.STWD.US,19.76,19.77,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Starwood Property Trust Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.STX.US,152.7,152.73,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Seagate Technology CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.STZ.US,175.64,175.68,0.040000000000020464,2,0.01,0.01,1.0,USD,USD,Constellation Brands Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SU.US,39.69,39.72,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Suncor Energy Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SWAV.US,334.73,334.85,0.12000000000000455,2,0.01,0.01,1.0,USD,USD,Shockwave Medical Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.05.26 22:06,LARGE,360.0,1.0
.SWK.US,72.7,72.71,0.009999999999990905,2,0.01,0.01,1.0,USD,USD,Stanley Black & Decker Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SWKS.US,72.35,72.36,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Skyworks Solutions Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SYF.US,71.8,71.82,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,Synchrony Financial CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SYK.US,396.82,396.94,0.12000000000000455,2,0.01,0.01,1.0,USD,USD,Stryker Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.SYNA.US,66.15,66.21,0.05999999999998806,2,0.01,0.01,1.0,USD,USD,Synaptics Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.SYY.US,79.89,79.9,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Sysco Corp ,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.T.N,27.92,27.94,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,AT&T Inc.,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TAP.US,50.87,50.88,0.010000000000005116,2,0.01,0.01,1.0,USD,USD,Molson Coors Brewing Co CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TCMD.US,10.27,10.28,0.009999999999999787,2,0.01,0.01,1.0,USD,USD,Tactile Systems Technology Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TDC.US,21.6,21.63,0.029999999999997584,2,0.01,0.01,1.0,USD,USD,Teradata Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TDG.US,1597.75,1599.31,1.5599999999999454,2,0.01,0.01,1.0,USD,USD,TransDigm Group Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TDS.US,39.89,39.93,0.03999999999999915,2,0.01,0.01,1.0,USD,USD,Telephone & Data Systems Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TDY.US,550.03,550.47,0.44000000000005457,2,0.01,0.01,1.0,USD,USD,Teledyne Technologies Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TEAM.US,199.78,199.95,0.1699999999999875,2,0.01,0.01,1.0,USD,USD,Atlassian Corp PLC CFD - class A,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TECK.US,35.12,35.1302,0.01020000000000465,4,0.0001,0.0001,0.009999999999999998,USD,USD,Teck Resources Ltd - class B CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TEL.US,205.54,205.63,0.09000000000000341,2,0.01,0.01,1.0,USD,USD,TE Connectivity Ltd CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TER.US,91.33,91.36,0.030000000000001137,2,0.01,0.01,1.0,USD,USD,Teradyne Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TEVA.P,16.31,16.36,0.05000000000000071,2,0.01,0.01,1.0,USD,USD,Teva Pharmaceutical Inds,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TEX.US,51.96,52.01,0.04999999999999716,2,0.01,0.01,1.0,USD,USD,Terex Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TFC.US,45.49,45.5,0.00999999999999801,2,0.01,0.01,1.0,USD,USD,Truist Financial Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TFX.US,116.15,116.29,0.14000000000000057,2,0.01,0.01,1.0,USD,USD,Teleflex Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TGS.US,27.52,27.57,0.05000000000000071,2,0.01,0.01,1.0,USD,USD,Transportadora de Gas del Sur CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TGT.N,105.8,105.87,0.07000000000000739,2,0.01,0.01,1.0,USD,USD,Target Corp,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.THC.US,148.27,148.38,0.10999999999998522,2,0.01,0.01,1.0,USD,USD,Tenet Healthcare Corp CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.THG.US,163.09,163.29,0.19999999999998863,2,0.01,0.01,1.0,USD,USD,Hanover Insurance Group Inc/Th CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.THO.US,93.63,93.65,0.020000000000010232,2,0.01,0.01,1.0,USD,USD,Thor Industries. Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.THS.US,21.78,21.8,0.019999999999999574,2,0.01,0.01,1.0,USD,USD,TreeHouse Foods Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TJX.US,126.25,126.27,0.01999999999999602,2,0.01,0.01,1.0,USD,USD,TJX Companies Inc. CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TKR.US,80.72,80.77,0.04999999999999716,2,0.01,0.01,1.0,USD,USD,Timken Co/The CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TM.US,191.58,191.65,0.06999999999999318,2,0.01,0.01,1.0,USD,USD,Toyota Motor Corp - ADR CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TME.N,21.21,21.27,0.05999999999999872,2,0.01,0.01,1.0,USD,USD,Tencent Music Entertainment Group,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,MEDIUM,36.0,10.0
.TMO.US,474.99,475.27,0.2799999999999727,2,0.01,0.01,1.0,USD,USD,Thermo Fisher Scientific Inc CFD,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
.TMUS.N,247.46,247.67,0.20999999999997954,2,0.01,0.01,1.0,USD,USD,T-Mobile US Inc,Floating,Yes,Yes,0.0,0.0,0.0,2025.07.24 22:59,LARGE,360.0,1.0
